order_id,side,price,quantity,type
75862,BUY,0,325,MARKET
75863,BUY,10017,69,LIMIT
75864,BUY,9938,89,LIMIT
75865,BUY,9949,52,LIMIT
75866,SELL,10013,307,LIMIT
75867,BUY,9938,218,LIMIT
75868,SELL,9995,222,LIMIT
75869,BUY,0,210,MARKET
75870,BUY,0,383,MARKET
75871,BUY,0,174,MARKET
75872,BUY,0,194,MARKET
75873,BUY,9946,265,LIMIT
75874,BUY,9948,478,LIMIT
75875,BUY,0,459,MARKET
75876,SELL,9924,341,LIMIT
75877,BUY,9993,498,LIMIT
75878,BUY,9925,31,LIMIT
75879,SELL,9945,164,LIMIT
75880,SELL,9989,119,LIMIT
75881,BUY,9987,487,LIMIT
75882,SELL,10015,266,LIMIT
75883,SELL,9967,389,LIMIT
75884,SELL,9960,221,LIMIT
75885,SELL,9933,290,LIMIT
75886,BUY,10018,168,LIMIT
75887,BUY,9983,357,LIMIT
75888,BUY,9977,230,LIMIT
75889,BUY,0,398,MARKET
75890,BUY,9975,317,LIMIT
75891,SELL,0,87,MARKET
75892,BUY,9998,332,LIMIT
75893,BUY,9971,216,LIMIT
75894,BUY,9941,221,LIMIT
75895,SELL,9937,47,LIMIT
75896,BUY,10020,228,LIMIT
75897,SELL,10009,428,LIMIT
75898,SELL,9934,224,LIMIT
75899,BUY,9965,73,LIMIT
75900,SELL,10017,268,LIMIT
75901,BUY,9941,418,LIMIT
75902,BUY,9977,220,LIMIT
75903,SELL,10005,212,LIMIT
75904,BUY,9963,4,LIMIT
75905,SELL,9946,441,LIMIT
75906,BUY,0,168,MARKET
75907,BUY,10008,29,LIMIT
75908,BUY,9982,401,LIMIT
75909,SELL,9947,120,LIMIT
75910,BUY,9942,431,LIMIT
75911,BUY,0,94,MARKET
75912,BUY,9951,160,LIMIT
75913,SELL,10008,132,LIMIT
75914,SELL,10013,441,LIMIT
75915,BUY,10004,295,LIMIT
75916,BUY,9931,436,LIMIT
75917,SELL,9964,436,LIMIT
75918,BUY,9992,433,LIMIT
75919,SELL,9952,475,LIMIT
75920,SELL,10012,350,LIMIT
75921,BUY,9991,24,LIMIT
75922,SELL,0,109,MARKET
75923,SELL,9957,490,LIMIT
75924,SELL,9944,30,LIMIT
75925,BUY,9959,103,LIMIT
75926,SELL,9996,285,LIMIT
75927,SELL,9940,149,LIMIT
75928,SELL,0,495,MARKET
75929,BUY,0,391,MARKET
75930,SELL,9923,62,LIMIT
75931,SELL,9990,207,LIMIT
75932,SELL,9994,278,LIMIT
75933,SELL,9965,1,LIMIT
75934,SELL,9939,500,LIMIT
75935,BUY,0,400,MARKET
75936,BUY,10016,317,LIMIT
75937,BUY,10016,291,LIMIT
75938,SELL,9958,49,LIMIT
75939,SELL,9977,415,LIMIT
75940,BUY,9982,84,LIMIT
75941,BUY,0,347,MARKET
75942,SELL,9924,381,LIMIT
75943,BUY,9977,28,LIMIT
75944,BUY,0,180,MARKET
75945,BUY,9929,46,LIMIT
75946,SELL,0,227,MARKET
75947,BUY,9961,414,LIMIT
75948,BUY,9974,336,LIMIT
75949,SELL,10007,294,LIMIT
75950,BUY,9941,281,LIMIT
75951,SELL,9980,330,LIMIT
75952,BUY,9917,449,LIMIT
75953,BUY,9935,22,LIMIT
75954,SELL,9962,252,LIMIT
75955,SELL,9996,311,LIMIT
75956,SELL,9925,401,LIMIT
75957,SELL,9961,449,LIMIT
75958,SELL,0,377,MARKET
75959,BUY,0,158,MARKET
75960,BUY,9929,80,LIMIT
75961,BUY,10008,35,LIMIT
75962,BUY,9933,376,LIMIT
75963,BUY,0,376,MARKET
75964,BUY,9934,468,LIMIT
75965,BUY,9957,69,LIMIT
75966,BUY,9922,227,LIMIT
75967,BUY,9986,375,LIMIT
75968,BUY,9958,59,LIMIT
75969,BUY,9996,219,LIMIT
75970,BUY,9984,31,LIMIT
75971,BUY,9928,63,LIMIT
75972,SELL,9952,372,LIMIT
75973,BUY,10014,322,LIMIT
75974,SELL,9999,175,LIMIT
75975,SELL,9951,221,LIMIT
75976,SELL,9963,401,LIMIT
75977,BUY,9976,162,LIMIT
75978,SELL,9949,32,LIMIT
75979,SELL,9938,273,LIMIT
75980,BUY,9973,134,LIMIT
75981,SELL,9945,265,LIMIT
75982,SELL,9987,173,LIMIT
75983,SELL,9975,307,LIMIT
75984,BUY,10012,422,LIMIT
75985,SELL,9972,425,LIMIT
75986,BUY,9941,157,LIMIT
75987,BUY,9971,275,LIMIT
75988,SELL,9943,154,LIMIT
75989,SELL,9978,352,LIMIT
75990,BUY,9925,244,LIMIT
75991,BUY,9964,482,LIMIT
75992,BUY,9986,77,LIMIT
75993,SELL,9953,477,LIMIT
75994,BUY,0,206,MARKET
75995,BUY,9979,10,LIMIT
75996,BUY,9985,115,LIMIT
75997,SELL,9967,55,LIMIT
75998,SELL,0,16,MARKET
75999,BUY,9937,397,LIMIT
76000,SELL,9920,259,LIMIT
76001,BUY,9964,321,LIMIT
76002,BUY,9945,230,LIMIT
76003,SELL,9922,214,LIMIT
76004,BUY,9938,95,LIMIT
76005,BUY,0,213,MARKET
76006,SELL,0,306,MARKET
76007,BUY,9987,435,LIMIT
76008,BUY,9975,405,LIMIT
76009,BUY,9920,229,LIMIT
76010,SELL,9934,395,LIMIT
76011,BUY,9929,242,LIMIT
76012,SELL,9917,483,LIMIT
76013,SELL,9927,469,LIMIT
76014,SELL,9921,251,LIMIT
76015,SELL,9938,188,LIMIT
76016,SELL,9932,433,LIMIT
76017,BUY,9954,197,LIMIT
76018,SELL,9978,469,LIMIT
76019,SELL,9938,396,LIMIT
76020,BUY,9972,452,LIMIT
76021,SELL,0,187,MARKET
76022,BUY,9957,155,LIMIT
76023,SELL,9940,238,LIMIT
76024,SELL,9968,253,LIMIT
76025,BUY,0,157,MARKET
76026,BUY,9934,452,LIMIT
76027,BUY,9929,396,LIMIT
76028,SELL,9913,401,LIMIT
76029,BUY,0,85,MARKET
76030,SELL,10004,277,LIMIT
76031,SELL,9928,163,LIMIT
76032,SELL,9971,311,LIMIT
76033,BUY,10002,199,LIMIT
76034,BUY,9998,62,LIMIT
76035,BUY,0,485,MARKET
76036,SELL,9966,172,LIMIT
76037,BUY,9995,103,LIMIT
76038,BUY,9983,330,LIMIT
76039,SELL,9953,61,LIMIT
76040,BUY,9939,310,LIMIT
76041,SELL,9945,178,LIMIT
76042,BUY,9962,373,LIMIT
76043,SELL,9957,300,LIMIT
76044,SELL,9964,437,LIMIT
76045,SELL,0,144,MARKET
76046,BUY,9964,312,LIMIT
76047,BUY,0,44,MARKET
76048,BUY,0,113,MARKET
76049,SELL,10008,193,LIMIT
76050,SELL,0,500,MARKET
76051,BUY,9981,461,LIMIT
76052,BUY,9964,383,LIMIT
76053,BUY,9986,206,LIMIT
76054,BUY,9993,232,LIMIT
76055,SELL,0,201,MARKET
76056,BUY,9983,386,LIMIT
76057,BUY,9983,298,LIMIT
76058,BUY,9919,259,LIMIT
76059,BUY,9925,192,LIMIT
76060,SELL,9942,58,LIMIT
76061,SELL,0,178,MARKET
76062,SELL,9982,336,LIMIT
76063,SELL,9914,93,LIMIT
76064,BUY,9931,53,LIMIT
76065,SELL,9924,20,LIMIT
76066,BUY,9946,222,LIMIT
76067,BUY,9991,36,LIMIT
76068,BUY,9985,278,LIMIT
76069,BUY,9990,241,LIMIT
76070,SELL,9970,229,LIMIT
76071,BUY,9994,196,LIMIT
76072,SELL,9989,308,LIMIT
76073,SELL,9987,315,LIMIT
76074,SELL,0,32,MARKET
76075,SELL,9917,286,LIMIT
76076,SELL,9912,203,LIMIT
76077,SELL,9941,102,LIMIT
76078,SELL,10001,280,LIMIT
76079,BUY,0,315,MARKET
76080,BUY,9988,286,LIMIT
76081,SELL,0,262,MARKET
76082,BUY,9996,474,LIMIT
76083,SELL,9915,313,LIMIT
76084,SELL,9934,367,LIMIT
76085,BUY,9977,55,LIMIT
76086,BUY,9988,4,LIMIT
76087,BUY,0,223,MARKET
76088,SELL,9982,286,LIMIT
76089,BUY,9997,427,LIMIT
76090,SELL,9943,481,LIMIT
76091,SELL,0,366,MARKET
76092,BUY,0,346,MARKET
76093,SELL,9989,150,LIMIT
76094,BUY,9971,36,LIMIT
76095,SELL,0,457,MARKET
76096,BUY,9988,338,LIMIT
76097,SELL,9953,434,LIMIT
76098,SELL,9918,444,LIMIT
76099,BUY,9979,185,LIMIT
76100,BUY,9942,136,LIMIT
76101,BUY,9989,179,LIMIT
76102,SELL,9985,299,LIMIT
76103,SELL,9921,244,LIMIT
76104,BUY,9913,98,LIMIT
76105,BUY,9969,209,LIMIT
76106,BUY,9927,262,LIMIT
76107,BUY,9961,371,LIMIT
76108,SELL,0,251,MARKET
76109,BUY,9963,261,LIMIT
76110,BUY,10000,455,LIMIT
76111,SELL,0,67,MARKET
76112,BUY,9969,125,LIMIT
76113,BUY,9972,420,LIMIT
76114,SELL,9925,275,LIMIT
76115,BUY,0,236,MARKET
76116,SELL,10001,58,LIMIT
76117,BUY,9952,79,LIMIT
76118,SELL,9965,161,LIMIT
76119,BUY,9966,29,LIMIT
76120,SELL,9994,199,LIMIT
76121,SELL,10006,147,LIMIT
76122,SELL,9994,134,LIMIT
76123,BUY,0,294,MARKET
76124,SELL,9966,83,LIMIT
76125,SELL,9939,30,LIMIT
76126,SELL,9938,348,LIMIT
76127,BUY,0,139,MARKET
76128,SELL,9983,437,LIMIT
76129,BUY,9922,202,LIMIT
76130,BUY,0,464,MARKET
76131,BUY,9951,314,LIMIT
76132,SELL,9974,499,LIMIT
76133,SELL,9917,263,LIMIT
76134,SELL,9985,357,LIMIT
76135,SELL,0,380,MARKET
76136,BUY,9950,48,LIMIT
76137,SELL,9928,415,LIMIT
76138,BUY,10009,143,LIMIT
76139,SELL,0,463,MARKET
76140,BUY,9946,110,LIMIT
76141,SELL,9924,262,LIMIT
76142,BUY,10009,220,LIMIT
76143,BUY,9973,171,LIMIT
76144,BUY,9997,487,LIMIT
76145,SELL,9994,223,LIMIT
76146,BUY,9976,208,LIMIT
76147,SELL,9998,340,LIMIT
76148,BUY,0,199,MARKET
76149,BUY,9952,99,LIMIT
76150,SELL,9963,117,LIMIT
76151,BUY,9937,427,LIMIT
76152,BUY,9919,186,LIMIT
76153,BUY,9963,188,LIMIT
76154,BUY,9937,380,LIMIT
76155,BUY,9932,339,LIMIT
76156,SELL,9996,436,LIMIT
76157,SELL,10008,469,LIMIT
76158,BUY,9921,496,LIMIT
76159,SELL,9920,125,LIMIT
76160,SELL,10001,394,LIMIT
76161,SELL,9956,479,LIMIT
76162,BUY,9995,444,LIMIT
76163,SELL,9934,329,LIMIT
76164,BUY,9979,173,LIMIT
76165,BUY,9935,120,LIMIT
76166,BUY,9924,69,LIMIT
76167,SELL,9932,31,LIMIT
76168,BUY,9976,180,LIMIT
76169,BUY,9956,76,LIMIT
76170,BUY,9951,477,LIMIT
76171,SELL,9960,420,LIMIT
76172,SELL,9988,194,LIMIT
76173,BUY,9953,65,LIMIT
76174,SELL,9961,321,LIMIT
76175,BUY,9971,246,LIMIT
76176,SELL,9930,44,LIMIT
76177,SELL,9991,267,LIMIT
76178,BUY,9969,463,LIMIT
76179,BUY,9980,49,LIMIT
76180,BUY,0,335,MARKET
76181,SELL,0,171,MARKET
76182,SELL,9999,202,LIMIT
76183,BUY,0,71,MARKET
76184,BUY,10013,75,LIMIT
76185,BUY,9928,469,LIMIT
76186,SELL,10024,207,LIMIT
76187,SELL,9935,34,LIMIT
76188,BUY,9936,143,LIMIT
76189,BUY,9943,425,LIMIT
76190,SELL,9953,384,LIMIT
76191,BUY,0,27,MARKET
76192,BUY,9952,463,LIMIT
76193,BUY,9976,457,LIMIT
76194,SELL,9953,15,LIMIT
76195,BUY,9988,159,LIMIT
76196,BUY,10002,436,LIMIT
76197,SELL,9960,405,LIMIT
76198,SELL,10019,489,LIMIT
76199,BUY,9983,278,LIMIT
76200,SELL,9988,218,LIMIT
76201,SELL,0,451,MARKET
76202,BUY,9995,393,LIMIT
76203,BUY,9924,114,LIMIT
76204,BUY,0,445,MARKET
76205,SELL,9932,288,LIMIT
76206,SELL,0,320,MARKET
76207,SELL,9981,69,LIMIT
76208,BUY,0,433,MARKET
76209,SELL,9928,111,LIMIT
76210,SELL,9929,402,LIMIT
76211,SELL,9943,11,LIMIT
76212,SELL,9930,446,LIMIT
76213,BUY,9948,113,LIMIT
76214,BUY,0,11,MARKET
76215,BUY,9988,374,LIMIT
76216,BUY,9982,71,LIMIT
76217,SELL,9979,93,LIMIT
76218,SELL,9995,479,LIMIT
76219,BUY,10022,425,LIMIT
76220,BUY,10023,491,LIMIT
76221,SELL,10017,127,LIMIT
76222,SELL,10006,433,LIMIT
76223,SELL,9932,213,LIMIT
76224,BUY,0,256,MARKET
76225,BUY,9941,372,LIMIT
76226,SELL,0,17,MARKET
76227,SELL,9965,447,LIMIT
76228,BUY,9951,280,LIMIT
76229,SELL,9936,372,LIMIT
76230,SELL,9960,338,LIMIT
76231,SELL,10010,475,LIMIT
76232,BUY,0,35,MARKET
76233,BUY,9984,396,LIMIT
76234,BUY,0,88,MARKET
76235,SELL,0,244,MARKET
76236,BUY,0,497,MARKET
76237,SELL,9950,270,LIMIT
76238,SELL,9935,105,LIMIT
76239,SELL,9929,306,LIMIT
76240,SELL,0,203,MARKET
76241,SELL,9943,372,LIMIT
76242,SELL,9935,354,LIMIT
76243,BUY,9919,17,LIMIT
76244,BUY,10004,289,LIMIT
76245,SELL,10002,383,LIMIT
76246,BUY,9930,436,LIMIT
76247,SELL,10008,182,LIMIT
76248,SELL,10014,165,LIMIT
76249,BUY,9998,177,LIMIT
76250,BUY,0,464,MARKET
76251,SELL,10017,77,LIMIT
76252,BUY,0,397,MARKET
76253,SELL,9959,358,LIMIT
76254,BUY,10009,280,LIMIT
76255,BUY,9925,177,LIMIT
76256,SELL,9987,367,LIMIT
76257,BUY,0,384,MARKET
76258,SELL,10000,171,LIMIT
76259,SELL,9932,200,LIMIT
76260,BUY,0,337,MARKET
76261,BUY,9972,401,LIMIT
76262,BUY,10004,65,LIMIT
76263,SELL,10008,253,LIMIT
76264,BUY,9932,259,LIMIT
76265,SELL,9980,153,LIMIT
76266,SELL,9956,281,LIMIT
76267,SELL,9953,487,LIMIT
76268,BUY,0,36,MARKET
76269,BUY,9953,393,LIMIT
76270,SELL,9993,27,LIMIT
76271,BUY,9973,196,LIMIT
76272,SELL,9989,202,LIMIT
76273,SELL,9946,54,LIMIT
76274,BUY,0,332,MARKET
76275,BUY,9991,171,LIMIT
76276,SELL,10019,171,LIMIT
76277,BUY,9973,475,LIMIT
76278,SELL,10024,404,LIMIT
76279,BUY,9927,190,LIMIT
76280,BUY,9954,262,LIMIT
76281,BUY,9930,299,LIMIT
76282,BUY,0,176,MARKET
76283,SELL,0,8,MARKET
76284,BUY,9955,305,LIMIT
76285,SELL,10019,192,LIMIT
76286,BUY,9943,409,LIMIT
76287,SELL,9988,339,LIMIT
76288,SELL,0,339,MARKET
76289,SELL,9944,387,LIMIT
76290,BUY,9975,170,LIMIT
76291,SELL,0,263,MARKET
76292,BUY,9928,293,LIMIT
76293,SELL,0,20,MARKET
76294,SELL,9947,43,LIMIT
76295,BUY,0,495,MARKET
76296,SELL,0,23,MARKET
76297,SELL,9962,448,LIMIT
76298,BUY,10027,231,LIMIT
76299,SELL,10016,188,LIMIT
76300,SELL,10009,474,LIMIT
76301,BUY,9995,143,LIMIT
76302,BUY,9939,362,LIMIT
76303,SELL,10021,374,LIMIT
76304,SELL,9994,405,LIMIT
76305,SELL,0,1,MARKET
76306,BUY,9952,347,LIMIT
76307,BUY,10022,219,LIMIT
76308,BUY,0,499,MARKET
76309,BUY,10004,139,LIMIT
76310,SELL,0,353,MARKET
76311,SELL,9986,261,LIMIT
76312,SELL,9933,368,LIMIT
76313,BUY,9962,378,LIMIT
76314,SELL,9991,242,LIMIT
76315,SELL,9993,174,LIMIT
76316,BUY,10018,9,LIMIT
76317,BUY,0,311,MARKET
76318,SELL,9974,191,LIMIT
76319,BUY,9931,308,LIMIT
76320,BUY,0,62,MARKET
76321,BUY,9980,426,LIMIT
76322,BUY,9962,450,LIMIT
76323,BUY,0,302,MARKET
76324,SELL,9988,201,LIMIT
76325,BUY,9942,397,LIMIT
76326,BUY,9967,201,LIMIT
76327,SELL,10010,435,LIMIT
76328,SELL,9995,255,LIMIT
76329,BUY,9989,389,LIMIT
76330,BUY,10000,120,LIMIT
76331,SELL,10019,208,LIMIT
76332,BUY,9996,499,LIMIT
76333,SELL,9964,473,LIMIT
76334,BUY,9977,21,LIMIT
76335,SELL,10003,124,LIMIT
76336,SELL,10011,152,LIMIT
76337,SELL,9985,491,LIMIT
76338,SELL,0,184,MARKET
76339,SELL,0,375,MARKET
76340,SELL,9980,53,LIMIT
76341,SELL,9927,34,LIMIT
76342,BUY,9987,489,LIMIT
76343,BUY,0,44,MARKET
76344,SELL,0,220,MARKET
76345,SELL,0,167,MARKET
76346,BUY,9933,149,LIMIT
76347,BUY,0,159,MARKET
76348,SELL,9949,363,LIMIT
76349,BUY,9955,71,LIMIT
76350,BUY,9968,392,LIMIT
76351,BUY,9988,426,LIMIT
76352,BUY,9940,164,LIMIT
76353,BUY,9976,296,LIMIT
76354,BUY,9992,232,LIMIT
76355,BUY,10026,94,LIMIT
76356,SELL,0,297,MARKET
76357,BUY,9992,220,LIMIT
76358,BUY,0,416,MARKET
76359,BUY,10022,330,LIMIT
76360,SELL,9994,438,LIMIT
76361,SELL,9928,11,LIMIT
76362,SELL,9943,191,LIMIT
76363,BUY,9973,49,LIMIT
76364,BUY,9931,3,LIMIT
76365,SELL,9945,476,LIMIT
76366,BUY,9936,347,LIMIT
76367,SELL,9975,132,LIMIT
76368,BUY,0,209,MARKET
76369,BUY,9950,262,LIMIT
76370,BUY,9923,326,LIMIT
76371,BUY,9931,89,LIMIT
76372,SELL,0,491,MARKET
76373,SELL,9946,377,LIMIT
76374,SELL,10010,290,LIMIT
76375,SELL,10023,302,LIMIT
76376,SELL,9933,247,LIMIT
76377,BUY,9971,114,LIMIT
76378,BUY,9928,344,LIMIT
76379,BUY,9942,9,LIMIT
76380,BUY,9995,350,LIMIT
76381,SELL,9949,67,LIMIT
76382,SELL,9938,134,LIMIT
76383,BUY,9998,425,LIMIT
76384,BUY,0,495,MARKET
76385,SELL,9975,479,LIMIT
76386,BUY,9951,445,LIMIT
76387,BUY,0,480,MARKET
76388,SELL,9958,82,LIMIT
76389,SELL,9996,44,LIMIT
76390,SELL,9973,253,LIMIT
76391,BUY,0,327,MARKET
76392,SELL,9990,278,LIMIT
76393,BUY,9977,457,LIMIT
76394,SELL,9977,244,LIMIT
76395,BUY,0,435,MARKET
76396,SELL,9933,387,LIMIT
76397,BUY,0,327,MARKET
76398,SELL,10007,106,LIMIT
76399,SELL,9954,128,LIMIT
76400,SELL,9937,41,LIMIT
76401,BUY,10006,260,LIMIT
76402,BUY,9987,478,LIMIT
76403,BUY,9942,438,LIMIT
76404,BUY,9928,392,LIMIT
76405,BUY,9971,62,LIMIT
76406,SELL,9937,138,LIMIT
76407,SELL,10018,87,LIMIT
76408,SELL,9939,287,LIMIT
76409,BUY,9942,480,LIMIT
76410,SELL,0,454,MARKET
76411,BUY,10005,442,LIMIT
76412,BUY,9946,179,LIMIT
76413,BUY,9996,498,LIMIT
76414,BUY,0,343,MARKET
76415,SELL,10015,332,LIMIT
76416,SELL,0,113,MARKET
76417,SELL,9991,46,LIMIT
76418,SELL,0,332,MARKET
76419,SELL,9980,482,LIMIT
76420,SELL,0,137,MARKET
76421,BUY,9992,69,LIMIT
76422,BUY,9998,275,LIMIT
76423,BUY,9916,327,LIMIT
76424,SELL,9920,35,LIMIT
76425,SELL,9986,437,LIMIT
76426,SELL,10004,448,LIMIT
76427,BUY,9954,56,LIMIT
76428,BUY,9962,285,LIMIT
76429,BUY,9976,119,LIMIT
76430,BUY,9975,222,LIMIT
76431,SELL,0,199,MARKET
76432,BUY,9923,418,LIMIT
76433,BUY,9995,50,LIMIT
76434,SELL,9936,190,LIMIT
76435,SELL,9966,148,LIMIT
76436,BUY,9921,113,LIMIT
76437,BUY,9954,195,LIMIT
76438,BUY,0,366,MARKET
76439,BUY,9934,368,LIMIT
76440,SELL,9953,153,LIMIT
76441,BUY,9977,121,LIMIT
76442,SELL,9927,307,LIMIT
76443,BUY,0,231,MARKET
76444,BUY,9936,123,LIMIT
76445,BUY,9937,188,LIMIT
76446,SELL,9956,321,LIMIT
76447,SELL,9928,51,LIMIT
76448,SELL,9984,11,LIMIT
76449,SELL,10004,48,LIMIT
76450,SELL,9959,96,LIMIT
76451,SELL,9991,304,LIMIT
76452,BUY,0,268,MARKET
76453,BUY,9974,111,LIMIT
76454,BUY,9966,172,LIMIT
76455,BUY,9971,174,LIMIT
76456,SELL,9934,39,LIMIT
76457,BUY,9932,138,LIMIT
76458,BUY,0,67,MARKET
76459,BUY,0,255,MARKET
76460,SELL,9988,385,LIMIT
76461,BUY,9945,490,LIMIT
76462,BUY,9934,294,LIMIT
76463,BUY,9982,285,LIMIT
76464,SELL,9959,422,LIMIT
76465,BUY,10014,128,LIMIT
76466,BUY,9921,305,LIMIT
76467,BUY,0,220,MARKET
76468,SELL,9937,218,LIMIT
76469,BUY,10008,265,LIMIT
76470,SELL,9933,446,LIMIT
76471,SELL,9992,222,LIMIT
76472,SELL,10000,176,LIMIT
76473,SELL,9924,272,LIMIT
76474,BUY,9940,315,LIMIT
76475,SELL,9943,306,LIMIT
76476,BUY,0,433,MARKET
76477,SELL,9923,343,LIMIT
76478,SELL,9985,482,LIMIT
76479,SELL,9953,432,LIMIT
76480,SELL,9920,2,LIMIT
76481,BUY,10007,387,LIMIT
76482,SELL,10003,376,LIMIT
76483,BUY,9964,485,LIMIT
76484,BUY,9977,238,LIMIT
76485,BUY,9966,98,LIMIT
76486,SELL,0,468,MARKET
76487,BUY,9996,128,LIMIT
76488,BUY,9999,267,LIMIT
76489,BUY,9988,49,LIMIT
76490,SELL,10013,470,LIMIT
76491,BUY,9975,297,LIMIT
76492,SELL,9989,185,LIMIT
76493,BUY,9986,23,LIMIT
76494,SELL,9963,62,LIMIT
76495,BUY,0,192,MARKET
76496,BUY,10014,70,LIMIT
76497,SELL,9984,173,LIMIT
76498,BUY,0,223,MARKET
76499,BUY,9935,424,LIMIT
76500,BUY,9939,250,LIMIT
76501,BUY,9979,497,LIMIT
76502,SELL,9960,327,LIMIT
76503,SELL,9996,73,LIMIT
76504,SELL,9962,359,LIMIT
76505,SELL,9987,376,LIMIT
76506,SELL,9922,32,LIMIT
76507,BUY,9993,197,LIMIT
76508,BUY,9954,12,LIMIT
76509,SELL,9943,161,LIMIT
76510,SELL,9978,452,LIMIT
76511,BUY,10003,482,LIMIT
76512,BUY,9955,19,LIMIT
76513,SELL,9938,41,LIMIT
76514,BUY,9919,409,LIMIT
76515,BUY,0,135,MARKET
76516,SELL,9945,434,LIMIT
76517,BUY,9935,382,LIMIT
76518,BUY,9963,328,LIMIT
76519,SELL,9920,475,LIMIT
76520,BUY,0,323,MARKET
76521,SELL,9960,345,LIMIT
76522,BUY,9972,276,LIMIT
76523,SELL,0,241,MARKET
76524,BUY,9972,31,LIMIT
76525,SELL,10003,32,LIMIT
76526,BUY,10004,228,LIMIT
76527,BUY,9992,123,LIMIT
76528,SELL,0,47,MARKET
76529,SELL,9950,134,LIMIT
76530,SELL,0,294,MARKET
76531,SELL,9940,398,LIMIT
76532,BUY,9938,465,LIMIT
76533,SELL,9981,324,LIMIT
76534,BUY,10018,289,LIMIT
76535,BUY,0,240,MARKET
76536,BUY,9995,56,LIMIT
76537,SELL,9926,301,LIMIT
76538,BUY,0,232,MARKET
76539,BUY,0,32,MARKET
76540,SELL,10017,72,LIMIT
76541,SELL,10000,409,LIMIT
76542,SELL,9972,152,LIMIT
76543,BUY,9923,457,LIMIT
76544,SELL,9975,35,LIMIT
76545,BUY,9991,213,LIMIT
76546,BUY,10016,281,LIMIT
76547,SELL,9943,191,LIMIT
76548,BUY,10011,225,LIMIT
76549,SELL,9973,30,LIMIT
76550,SELL,9993,205,LIMIT
76551,BUY,9950,442,LIMIT
76552,SELL,9994,196,LIMIT
76553,SELL,10003,64,LIMIT
76554,SELL,9984,190,LIMIT
76555,SELL,0,59,MARKET
76556,SELL,9937,299,LIMIT
76557,SELL,9976,339,LIMIT
76558,SELL,9983,273,LIMIT
76559,SELL,10005,47,LIMIT
76560,BUY,9980,440,LIMIT
76561,SELL,10002,421,LIMIT
76562,SELL,9979,222,LIMIT
76563,BUY,10027,217,LIMIT
76564,SELL,9979,143,LIMIT
76565,SELL,9978,126,LIMIT
76566,BUY,9932,158,LIMIT
76567,BUY,0,34,MARKET
76568,BUY,9989,60,LIMIT
76569,BUY,9943,247,LIMIT
76570,SELL,0,406,MARKET
76571,SELL,10017,453,LIMIT
76572,BUY,9963,476,LIMIT
76573,BUY,10003,186,LIMIT
76574,BUY,0,376,MARKET
76575,BUY,9944,268,LIMIT
76576,SELL,9939,273,LIMIT
76577,SELL,10014,486,LIMIT
76578,BUY,9936,190,LIMIT
76579,SELL,9978,250,LIMIT
76580,SELL,10013,134,LIMIT
76581,BUY,9972,233,LIMIT
76582,BUY,10008,138,LIMIT
76583,SELL,10014,109,LIMIT
76584,BUY,9994,127,LIMIT
76585,BUY,10023,312,LIMIT
76586,SELL,0,494,MARKET
76587,SELL,9946,262,LIMIT
76588,SELL,10023,157,LIMIT
76589,BUY,9964,139,LIMIT
76590,BUY,9990,322,LIMIT
76591,SELL,10005,65,LIMIT
76592,BUY,9946,139,LIMIT
76593,SELL,9999,212,LIMIT
76594,SELL,10007,328,LIMIT
76595,SELL,10022,454,LIMIT
76596,SELL,10021,154,LIMIT
76597,BUY,9998,83,LIMIT
76598,SELL,9988,100,LIMIT
76599,SELL,9930,155,LIMIT
76600,BUY,10019,172,LIMIT
76601,BUY,9974,69,LIMIT
76602,SELL,9951,478,LIMIT
76603,SELL,9988,320,LIMIT
76604,BUY,9965,161,LIMIT
76605,SELL,0,350,MARKET
76606,BUY,9961,457,LIMIT
76607,SELL,0,368,MARKET
76608,SELL,9940,496,LIMIT
76609,BUY,9970,78,LIMIT
76610,SELL,0,266,MARKET
76611,SELL,9970,90,LIMIT
76612,BUY,0,64,MARKET
76613,SELL,9927,168,LIMIT
76614,BUY,9928,78,LIMIT
76615,SELL,9960,7,LIMIT
76616,SELL,9992,23,LIMIT
76617,BUY,10007,376,LIMIT
76618,SELL,9935,26,LIMIT
76619,BUY,9997,290,LIMIT
76620,BUY,9940,105,LIMIT
76621,SELL,9982,296,LIMIT
76622,BUY,9973,410,LIMIT
76623,BUY,10028,88,LIMIT
76624,BUY,9996,27,LIMIT
76625,BUY,10004,277,LIMIT
76626,SELL,9966,25,LIMIT
76627,BUY,10026,65,LIMIT
76628,SELL,9943,255,LIMIT
76629,BUY,0,25,MARKET
76630,SELL,10024,293,LIMIT
76631,BUY,10016,449,LIMIT
76632,SELL,9982,306,LIMIT
76633,BUY,10005,203,LIMIT
76634,BUY,9938,456,LIMIT
76635,SELL,10009,63,LIMIT
76636,BUY,9994,376,LIMIT
76637,SELL,9980,299,LIMIT
76638,BUY,9999,331,LIMIT
76639,SELL,0,184,MARKET
76640,BUY,9969,280,LIMIT
76641,BUY,0,424,MARKET
76642,BUY,0,419,MARKET
76643,BUY,9971,325,LIMIT
76644,BUY,9971,39,LIMIT
76645,BUY,9984,480,LIMIT
76646,SELL,9981,328,LIMIT
76647,SELL,9995,280,LIMIT
76648,BUY,9989,51,LIMIT
76649,BUY,0,351,MARKET
76650,BUY,9929,346,LIMIT
76651,SELL,10001,71,LIMIT
76652,BUY,10003,272,LIMIT
76653,SELL,9942,14,LIMIT
